1573909452769.158447,1.000000
1573909452772.803467,2.000000
1573909452776.430420,3.000000
1573909452782.879883,4.000000
1573909452785.544678,5.000000
1573909452787.360352,6.000000
1573909452792.812988,7.000000
1573909452794.633301,8.000000
1573909452796.462891,9.000000
1573909452799.178467,10.000000
1573909452806.450195,11.000000
1573909452814.619629,12.000000
1573909452820.075439,13.000000
1573909452821.895020,14.000000
1573909452825.539062,15.000000
1573909452826.443848,16.000000
1573909452830.973633,17.000000
1573909452831.885010,18.000000
1573909452847.348389,19.000000
1573909452858.267090,20.000000
1573909452859.164062,21.000000
1573909452874.614990,22.000000
1573909452903.709229,23.000000
1573909452911.899658,24.000000
1573909452923.708252,25.000000
1573909452944.617920,26.000000
1573909452945.523926,27.000000
1573909452947.339844,28.000000
1573909452962.801758,29.000000
1573909452969.167480,30.000000
1573909452971.894287,31.000000
1573909452972.811279,32.000000
1573909452975.516113,33.000000
1573909452976.431885,34.000000
1573909452983.704102,35.000000
1573909452991.891113,36.000000
1573909453000.973877,37.000000
1573909453010.982910,38.000000
1573909453024.621582,39.000000
1573909453030.070068,40.000000
1573909453038.256348,41.000000
1573909453039.176270,42.000000
1573909453040.028564,43.000000
1573909453051.888184,44.000000
1573909453052.820312,45.000000
1573909453054.632080,46.000000
1573909453055.542480,47.000000
1573909453056.451660,48.000000
1573909453059.172852,49.000000
1573909453065.557617,50.000000
1573909453067.358154,51.000000
1573909453068.248291,52.000000
1573909453070.994141,53.000000
1573909453076.437500,54.000000
1573909453078.253174,55.000000
1573909453087.344238,56.000000
1573909453093.734131,57.000000
1573909453094.624512,58.000000
1573909453095.546631,59.000000
1573909453097.358887,60.000000
1573909453113.714111,61.000000
1573909453117.349365,62.000000
1573909453120.990723,63.000000
1573909453124.611816,64.000000
1573909453127.354248,65.000000
1573909453129.168213,66.000000
1573909453130.078369,67.000000
1573909453134.612061,68.000000
1573909453136.441406,69.000000
1573909453137.345215,70.000000
1573909453148.267090,71.000000
1573909453151.881836,72.000000
1573909453153.702393,73.000000
1573909453159.155029,74.000000
1573909453164.620605,75.000000
1573909453166.439209,76.000000
1573909453168.257812,77.000000
1573909453176.454102,78.000000
1573909453180.067871,79.000000
1573909453182.810059,80.000000
1573909453184.621826,81.000000
1573909453188.243896,82.000000
1573909453189.165527,83.000000
1573909453193.703857,84.000000
1573909453194.623535,85.000000
1573909453200.077637,86.000000
1573909453202.804199,87.000000
1573909453203.714355,88.000000
1573909453222.807373,89.000000
1573909453225.522217,90.000000
1573909453230.069092,91.000000
1573909453232.802490,92.000000
1573909453235.520264,93.000000
1573909453237.348145,94.000000
1573909453241.891602,95.000000
1573909453243.710693,96.000000
1573909453244.614502,97.000000
1573909453245.556885,98.000000
1573909453246.469727,99.000000
1573909453248.259277,100.000000
1573909453259.152832,101.000000
1573909453261.895752,102.000000
1573909453264.626221,103.000000
1573909453269.161133,104.000000
1573909453282.818115,105.000000
1573909453294.620361,106.000000
1573909453295.530273,107.000000
1573909453298.255859,108.000000
1573909453301.896729,109.000000
1573909453307.354980,110.000000
1573909453310.072266,111.000000
1573909453313.708496,112.000000
1573909453321.893555,113.000000
1573909453327.346191,114.000000
1573909453333.715576,115.000000
1573909453336.457275,116.000000
1573909453340.073242,117.000000
1573909453341.895752,118.000000
1573909453342.805908,119.000000
1573909453345.536377,120.000000
1573909453348.253906,121.000000
1573909453350.070068,122.000000
1573909453352.820068,123.000000
1573909453353.709961,124.000000
1573909453358.250732,125.000000
1573909453365.529541,126.000000
1573909453366.472412,127.000000
1573909453367.382324,128.000000
1573909453370.082275,129.000000
1573909453370.989746,130.000000
1573909453378.268555,131.000000
1573909453379.169678,132.000000
1573909453380.992676,133.000000
1573909453383.700928,134.000000
1573909453384.616211,135.000000
1573909453390.990234,136.000000
1573909453397.347656,137.000000
1573909453401.895020,138.000000
1573909453402.823975,139.000000
1573909453403.708984,140.000000
1573909453405.544922,141.000000
1573909453410.987061,142.000000
1573909453414.611572,143.000000
1573909453416.447021,144.000000
1573909453422.804932,145.000000
1573909453428.244141,146.000000
1573909453433.707520,147.000000
1573909453436.443115,148.000000
1573909453438.228516,149.000000
1573909453439.174805,150.000000
1573909453446.431396,151.000000
1573909453457.355225,152.000000
1573909453460.077637,153.000000
1573909453465.528076,154.000000
1573909453467.344482,155.000000
1573909453470.081787,156.000000
1573909453477.352051,157.000000
1573909453481.917725,158.000000
1573909453482.851074,159.000000
1573909453487.338135,160.000000
1573909453490.064209,161.000000
1573909453491.895020,162.000000
1573909453492.822754,163.000000
1573909453494.622559,164.000000
1573909453500.107422,165.000000
1573909453501.892822,166.000000
1573909453502.811768,167.000000
1573909453505.529297,168.000000
1573909453510.974365,169.000000
1573909453511.894775,170.000000
1573909453515.543945,171.000000
1573909453518.248535,172.000000
1573909453524.626709,173.000000
1573909453527.375732,174.000000
1573909453532.795898,175.000000
1573909453537.370117,176.000000
1573909453539.157227,177.000000
1573909453542.800293,178.000000
1573909453545.522949,179.000000
1573909453549.171143,180.000000
1573909453550.070801,181.000000
1573909453550.981445,182.000000
1573909453552.804199,183.000000
1573909453554.615723,184.000000
1573909453557.360840,185.000000
1573909453560.071289,186.000000
1573909453560.994629,187.000000
1573909453563.708496,188.000000
1573909453568.244141,189.000000
1573909453570.981934,190.000000
1573909453572.804199,191.000000
1573909453576.442383,192.000000
1573909453580.970459,193.000000
1573909453585.524658,194.000000
1573909453586.451904,195.000000
1573909453587.349854,196.000000
1573909453588.251221,197.000000
1573909453595.535400,198.000000
1573909453600.976562,199.000000
1573909453601.906494,200.000000
1573909453605.519287,201.000000
1573909453608.260742,202.000000
1573909453609.155762,203.000000
1573909453618.246582,204.000000
1573909453619.163574,205.000000
1573909453620.068115,206.000000
1573909453624.630615,207.000000
1573909453625.518311,208.000000
1573909453627.349365,209.000000
1573909453628.248047,210.000000
1573909453629.155273,211.000000
1573909453639.165527,212.000000
1573909453649.165283,213.000000
1573909453650.984375,214.000000
1573909453655.534424,215.000000
1573909453660.979980,216.000000
1573909453664.617432,216.000000
1573909453668.259033,217.000000
1573909453670.074463,218.000000
1573909453674.628662,219.000000
1573909453677.353760,220.000000
1573909453682.812744,221.000000
1573909453683.706543,222.000000
1573909453684.622070,223.000000
1573909453687.347900,224.000000
1573909453688.259033,225.000000
1573909453690.075439,226.000000
1573909453692.810303,227.000000
1573909453693.714844,228.000000
1573909453695.524414,229.000000
1573909453700.992920,230.000000
1573909453705.539795,231.000000
1573909453707.333496,232.000000
1573909453708.254150,233.000000
1573909453710.979980,234.000000
1573909453712.803467,235.000000
1573909453717.378418,236.000000
1573909453720.979736,237.000000
1573909453723.700684,238.000000
1573909453728.260010,239.000000
1573909453730.080811,240.000000
1573909453732.801270,241.000000
1573909453733.704346,242.000000
1573909453735.542480,243.000000
1573909453746.451904,244.000000
1573909453748.270508,245.000000
1573909453749.162598,246.000000
1573909453754.624512,247.000000
1573909453761.889160,248.000000
1573909453772.808105,246.000000
1573909453774.635010,247.000000
1573909453778.257080,247.000000
1573909453784.610596,247.000000
1573909453785.527832,248.000000
1573909453786.437744,248.000000
1573909453792.812012,248.000000
1573909453793.725586,248.000000
1573909453797.345947,247.000000
1573909453799.171875,248.000000
1573909453800.070068,248.000000
1573909453802.822754,249.000000
1573909453810.078125,249.000000
1573909453811.002441,250.000000
1573909453813.717529,251.000000
1573909453829.182617,247.000000
1573909453830.086426,248.000000
1573909453835.519775,247.000000
1573909453844.626465,248.000000
1573909453848.252930,248.000000
1573909453856.449463,249.000000
1573909453860.995361,248.000000
1573909453861.891357,249.000000
1573909453864.616699,250.000000
1573909453870.071777,251.000000
1573909453872.797607,252.000000
1573909453877.346191,252.000000
1573909453878.268311,253.000000
1573909453879.162842,254.000000
1573909453880.990967,255.000000
1573909453883.709229,256.000000
1573909453887.341553,257.000000
1573909453892.813477,258.000000
1573909453900.075928,259.000000
1573909453902.815674,260.000000
1573909453904.613525,260.000000
1573909453905.539062,261.000000
1573909453912.809814,261.000000
1573909453913.719727,262.000000
1573909453914.628662,263.000000
1573909453915.524414,264.000000
1573909453916.440430,265.000000
1573909453919.161133,266.000000
1573909453924.617432,266.000000
1573909453925.533447,267.000000
1573909453927.353271,268.000000
1573909453930.095459,269.000000
1573909453932.820801,270.000000
1573909453933.717529,271.000000
1573909453934.626953,272.000000
1573909453936.438965,273.000000
1573909453937.337402,274.000000
1573909453950.082031,272.000000
1573909453951.893555,273.000000
1573909453954.615479,274.000000
1573909453956.433350,275.000000
1573909453957.353516,276.000000
1573909453962.804688,276.000000
1573909453966.437744,277.000000
1573909453975.531494,274.000000
1573909453976.430908,275.000000
1573909453978.258789,275.000000
1573909453982.821045,276.000000
1573909453984.622070,276.000000
1573909453987.342773,277.000000
1573909453993.712891,277.000000
1573909454000.986328,277.000000
1573909454004.615479,278.000000
1573909454007.341064,279.000000
1573909454010.990234,279.000000
1573909454017.342285,280.000000
1573909454020.077148,281.000000
1573909454027.351074,281.000000
1573909454034.606201,281.000000
1573909454040.976562,279.000000
1573909454043.718750,280.000000
1573909454047.351807,281.000000
1573909454049.173096,282.000000
1573909454051.895996,282.000000
1573909454053.708008,282.000000
1573909454057.345459,280.000000
1573909454063.702393,280.000000
1573909454065.542480,281.000000
1573909454069.169189,279.000000
1573909454070.091553,280.000000
1573909454071.909668,280.000000
1573909454074.618652,281.000000
1573909454077.351562,281.000000
1573909454084.615967,281.000000
1573909454090.083496,281.000000
1573909454093.720215,282.000000
1573909454095.530518,281.000000
1573909454096.441650,281.000000
1573909454100.079834,281.000000
1573909454102.804932,282.000000
1573909454104.635254,283.000000
1573909454111.897461,284.000000
1573909454115.533936,284.000000
1573909454117.342285,285.000000
1573909454118.253174,285.000000
1573909454119.156250,286.000000
1573909454121.898438,286.000000
1573909454122.811279,287.000000
1573909454128.271973,286.000000
1573909454129.170654,286.000000
1573909454130.072510,287.000000
1573909454132.809326,287.000000
1573909454134.613037,287.000000
1573909454137.357422,286.000000
1573909454140.065674,287.000000
1573909454140.992676,288.000000
1573909454144.613525,289.000000
1573909454147.342773,290.000000
1573909454149.178955,290.000000
1573909454150.095215,291.000000
1573909454152.823730,291.000000
1573909454158.291016,291.000000
1573909454161.895996,291.000000
1573909454163.705566,292.000000
1573909454166.430176,292.000000
1573909454169.169678,291.000000
1573909454175.529541,292.000000
1573909454180.991699,291.000000
1573909454181.909912,292.000000
1573909454183.704102,292.000000
1573909454188.262939,291.000000
1573909454190.995850,291.000000
1573909454197.344971,290.000000
1573909454206.439697,288.000000
1573909454209.170410,289.000000
1573909454210.973389,290.000000
1573909454211.889648,291.000000
1573909454215.527588,292.000000
1573909454217.346924,293.000000
1573909454221.916992,294.000000
1573909454224.632080,294.000000
1573909454225.535889,294.000000
1573909454227.342041,295.000000
1573909454231.897461,295.000000
1573909454234.627441,295.000000
1573909454236.435059,295.000000
1573909454238.248779,295.000000
1573909454239.172363,296.000000
1573909454252.802490,291.000000
1573909454258.256592,292.000000
1573909454259.170654,292.000000
1573909454261.901367,292.000000
1573909454263.715088,293.000000
1573909454264.632324,293.000000
1573909454265.520996,294.000000
1573909454267.351562,295.000000
1573909454268.265381,296.000000
1573909454273.718262,296.000000
1573909454280.070312,297.000000
1573909454282.810303,298.000000
1573909454288.268799,298.000000
1573909454290.096191,299.000000
1573909454290.982422,300.000000
1573909454293.711426,301.000000
1573909454294.625488,301.000000
1573909454297.334229,301.000000
1573909454299.166260,301.000000
1573909454301.882080,302.000000
1573909454308.253906,301.000000
1573909454311.897461,301.000000
1573909454314.614258,301.000000
1573909454315.532227,302.000000
1573909454320.070068,303.000000
1573909454324.621582,303.000000
1573909454328.268799,303.000000
1573909454329.161133,304.000000
1573909454330.087158,305.000000
1573909454337.345703,304.000000
1573909454350.977539,299.000000
1573909454353.707275,299.000000
1573909454354.625977,299.000000
1573909454356.437744,300.000000
1573909454360.985107,300.000000
1573909454365.522461,301.000000
1573909454368.256836,299.000000
1573909454370.083984,299.000000
1573909454372.822754,299.000000
1573909454384.633789,295.000000
1573909454385.524658,296.000000
1573909454396.436523,296.000000
1573909454399.165527,296.000000
1573909454400.967529,297.000000
1573909454402.798340,297.000000
1573909454403.715088,296.000000
1573909454408.259277,296.000000
1573909454411.901123,296.000000
1573909454415.530762,296.000000
1573909454427.348145,295.000000
1573909454428.276367,295.000000
1573909454431.004883,296.000000
1573909454431.894531,297.000000
1573909454435.529541,297.000000
1573909454444.626709,295.000000
1573909454448.258301,295.000000
1573909454450.073975,296.000000
1573909454450.987305,297.000000
1573909454451.894531,298.000000
1573909454454.620117,299.000000
1573909454458.257812,299.000000
1573909454459.159912,300.000000
1573909454460.090088,300.000000
1573909454465.529297,300.000000
1573909454466.430664,301.000000
1573909454470.066650,301.000000
1573909454475.531982,301.000000
1573909454488.267578,298.000000
1573909454490.975098,298.000000
1573909454493.717041,297.000000
1573909454497.344482,297.000000
1573909454500.981445,297.000000
1573909454501.893311,297.000000
1573909454509.165283,296.000000
1573909454520.970703,293.000000
1573909454531.885010,292.000000
1573909454535.515869,292.000000
1573909454539.165283,291.000000
1573909454543.732178,291.000000
1573909454546.437744,291.000000
1573909454548.253174,292.000000
1573909454552.811523,289.000000
1573909454555.525635,289.000000
1573909454563.706055,287.000000
1573909454566.431396,287.000000
1573909454581.897949,283.000000
1573909454599.163574,279.000000
1573909454600.981689,279.000000
1573909454602.806885,279.000000
